xxxx;;;;;;;;;;;;;;x
IS_GUARANTEEING_TRIGGER;$COUNTRY$ 对 $TARGET_COUNTRY$独立保障。\n;$COUNTRY$ garantit $TARGET_COUNTRY$。\n;$COUNTRY$ gibt Garantie aus f黵 $TARGET_COUNTRY$。\n;;$COUNTRY$ garantiza a $TARGET_COUNTRY$。\n;;;;;;;;;x
DISSENT_IS_ATLEAST_TRIGGER;异议度至少有 $VALUE$。\n;La dissidence est au moins de $VALUE$。\n;Unmut steht bei mindestens $VALUE$。\n;;La disensi髇 est?al menos a $VALUE$。\n;;;;;;;;;x
ORGANISATION_IS_ATLEAST_TRIGGER;$IDEOLOGY$ 至少有 $VALUE$ 在该组织中。\n;$IDEOLOGY$ a un impact d'au moins $VALUE$ sur l'organisation。\n;Der Organisationswert von $IDEOLOGY$ steht bei mindestens $VALUE$ 。\n;;$IDEOLOGY$ tiene un m韓imo de $VALUE$ en organizaci髇。\n;;;;;;;;;x
POPULARITY_IS_ATLEAST_TRIGGER;$IDEOLOGY$ 的支持率至少是 $VALUE$。\n;La popularit?de $IDEOLOGY$ est d'au moins $VALUE$。\n;Die Beliebtheit von $IDEOLOGY$ ist mindestens $VALUE$。\n;;$IDEOLOGY$ tiene una popularidad m韓ima de $VALUE$。\n;;;;;;;;;x
IS_THREATEND_TRIGGER;$COUNTRY$ 受到了的警告，为期 $VALUE$。\n;$COUNTRY$ est menac?par certains pays et la valeur de la menace est d'au moins $VALUE$。\n;$COUNTRY$ wird von L鋘dern mit einem Bedrohungswert von mindestens $VALUE$ bedroht。\n;;$COUNTRY$ est?amenazado por pa韘es con un valor de amenaza de al menos $VALUE$。\n;;;;;;;;;x
THREAT_IS_NOT_TRIGGER;$COUNTRY$ 对 $TARGET_COUNTRY$ 的威胁不是 $VALUE$。\n;La menace de $COUNTRY$ ?l'encontre de $TARGET_COUNTRY$ n'est pas de niveau $VALUE$。\n;$COUNTRY$ Bedrohung von $TARGET_COUNTRY$ ist nicht $VALUE$。\n;;La amenaza de $COUNTRY$ a $TARGET_COUNTRY$ no es $VALUE$。\n;;;;;;;;;x
UNITY_IS_NOT_TRIGGER;国家凝聚力不足 $VALUE$。\n;L'unit?n'est pas de niveau $VALUE$。\n;Zusammenhalt ist nicht $VALUE$。\n;;La unidad no es $VALUE$。\n;;;;;;;;;x
AMOUNT_OF_DIVISIONS_IS_NOT_TRIGGER;$COUNTRY$ 的陆军师数量不是 $VALUE$。\n;Le nombre de divisions de $COUNTRY$ n'est pas de $VALUE$。\n;$COUNTRY$ Anzahl der Divisionen ist nicht $VALUE$。\n;;El n鷐ero de divisiones de $COUNTRY$ no es $VALUE$。\n;;;;;;;;;x
IDEOLOGY_IS_NOT_TRIGGER;执政党不是 $NAME$。\n;L'id閛logie de $COUNTRY$ n'閝uivaut pas ?celle de $NAME$。\n;$COUNTRY$s Ideologie ist nicht 鋛uivalent zu $NAME$。\n;;La ideolog韆 de $COUNTRY$ no es igual a la de $NAME$。\n;;;;;;;;;x
MINISTER_IS_NOT_ALIVE_TRIGGER;$NAME$ 已经去世了。\n;$NAME$ est mort。\n;$NAME$ ist tot。\n;;$NAME$ no est?con vida。\n;;;;;;;;;x
MONEY_IS_NOT_TRIGGER;现金数量不是 $VALUE$。\n;L'argent disponible n'est pas de $VALUE$。\n;Geld ist nicht $VALUE$。\n;;El dinero no es $VALUE$。\n;;;;;;;;;x
ENERGY_IS_NOT_TRIGGER;能源数量不是 $VALUE$。\n;L'閚ergie disponible n'est pas de $VALUE$。\n;Energie ist nicht $VALUE$。\n;;La energ韆 no es $VALUE$。\n;;;;;;;;;x
CRUDE_OIL_IS_NOT_TRIGGER;原油数量不是 $VALUE$。\n;Le stock de p閠role brut n'est pas de $VALUE$。\n;Roh鰈 ist nicht $VALUE$。\n;;El crudo no es $VALUE$。\n;;;;;;;;;x
RARE_MATERIALS_IS_NOT_TRIGGER;稀有原料数量不是 $VALUE$。\n;Le stock de mat閞iaux rares n'est pas de $VALUE$。\n;Seltene Materialien ist nicht $VALUE$。\n;;Los materiales raros no son $VALUE$。\n;;;;;;;;;x
METAL_IS_NOT_TRIGGER;金属数量不是 $VALUE$。\n;Le stock de m閠aux n'est pas de $VALUE$。\n;Metalle ist nicht $VALUE$。\n;;El metal no es $VALUE$。\n;;;;;;;;;x
SUPPLIES_IS_NOT_TRIGGER;补给品数量不是 $VALUE$。\n;Le stock de ravitaillement n'est pas de $VALUE$。\n;Nachschub ist nicht $VALUE$。\n;;Los suministros no son $VALUE$。\n;;;;;;;;;x
NO_NON_AGGRESSION_PACT_WITH;$COUNTRY$ 与 $TARGET_COUNTRY$之间没有互不侵犯条约。\n;$COUNTRY$ n'a pas sign?de pacte de non agression avec $TARGET_COUNTRY$。\n;$COUNTRY$ hat keinen Nichtangriffspakt mit $TARGET_COUNTRY$。\n;;$COUNTRY$ no tiene un pacto de no agresi髇 con $TARGET_COUNTRY$。\n;;;;;;;;;x
NO_MILITARY_ACCESS_WITH_TRIGGER;$COUNTRY$ 没有 $TARGET_COUNTRY$领土的军事通行权。\n;$COUNTRY$ ne dispose pas d'un acc鑣 militaire au pays $TARGET_COUNTRY$。\n;$COUNTRY$ hat keinen Milit鋜zugang zu $TARGET_COUNTRY$。\n;;$COUNTRY$ no tiene acceso militar a $TARGET_COUNTRY$。\n;;;;;;;;;x
LOST_NATIONAL_PROVINCES_NOT_TRIGGER;$COUNTRY$ 没有丢失 $VALUE$% 国家省份。\n;$COUNTRY$ n'a pas perdu $VALUE$% provinces nationales 。\n;$COUNTRY$ hat keine $VALUE$% Provinzen verloren 。\n;;$COUNTRY$ no ha perdido $VALUE$% provincias nacionales 。\n;;;;;;;;;x
LOST_IC_IS_NOT_TRIGGER;$COUNTRY$ 没失去 $VALUE$% IC 。\n;$COUNTRY$ n'a pas perdu $VALUE$% en IC 。\n;$COUNTRY$ hat nicht $VALUE$% IC  verloren。\n;;$COUNTRY$ no ha perdido $VALUE$% CI 。\n;;;;;;;;;x
DISSENT_IS_NOT_TRIGGER;异议度不是 $VALUE$。\n;La dissidence n'est pas de $VALUE$。\n;Unmut ist nicht $VALUE$。\n;;La disensi髇 no es $VALUE$。\n;;;;;;;;;x
ORGANISATION_IS_NOT_TRIGGER;$IDEOLOGY$ 在该组织中没有达到 $VALUE$ 。\n;L'impact de $IDEOLOGY$ sur l'organisation n'a pas 閠?de $VALUE$。\n;Der Organisationswert von $IDEOLOGY$ steht nicht bei $VALUE$ 。\n;;$IDEOLOGY$ no tiene $VALUE$ en organizaci髇。\n;;;;;;;;;x
POPULARITY_IS_NOT_TRIGGER;$IDEOLOGY$ 普及度没有达到 $VALUE$ 。\n;La popularit?de $IDEOLOGY$ n'a pas 閠?de $VALUE$。\n;Der Beliebtheitswert von $IDEOLOGY$ steht nicht bei。\n;;$IDEOLOGY$ no tiene $VALUE$ en popularidad。\n;;;;;;;;;x
IS_NOT_THREATEND_TRIGGER;$COUNTRY$ 没有受到为期 $VALUE$的警告。\n;$COUNTRY$ n'est pas menac?par les pays dont la valeur de la menace est de $VALUE$。\n;$COUNTRY$ wird nicht von L鋘dern mit dem Bedrohungswert $VALUE$ bedroht。\n;;$COUNTRY$ no est?amenazado por pa韘es con un valor de amenaza de al menos $VALUE$。\n;;;;;;;;;x
IS_NOT_GUARANTEEING_TRIGGER;$COUNTRY$ 没有对 $TARGET_COUNTRY$进行独立保障。\n;$COUNTRY$ ne prot鑗e pas $TARGET_COUNTRY$。\n;$COUNTRY$ gibt keine Garantie aus f黵$TARGET_COUNTRY$。\n;;$COUNTRY$ no garantiza a $TARGET_COUNTRY$。\n;;;;;;;;;x
COUNTRY_HAS_UNITS_IN_PROVINCE_TRIGGER;$COUNTRY$ 在 $PROVINCE$拥有单位。\n;$COUNTRY$ a des unit閟 dans la province $PROVINCE$。\n;$COUNTRY$ hat Einheiten in der Provinz $PROVINCE$。\n;;$COUNTRY$ tiene unidades en la provincia $PROVINCE$。\n;;;;;;;;;x
COUNTRY_HAS_NO_UNITS_IN_PROVINCE_TRIGGER;$COUNTRY$ 在 $PROVINCE$没有单位。\n;$COUNTRY$ n'a pas d'unit閟 dans la province $PROVINCE$。\n;$COUNTRY$ hat keine Einheiten in der Provinz $PROVINCE$。\n;;$COUNTRY$ no tiene unidades en la provincia $PROVINCE$。\n;;;;;;;;;x
ALL_ORG_POP_IS_NOT_TRIGGER;$IDEOLOGY$并未拥有$ORGANISATION$组织度和$POPULARITY$支持率。\n;L'impact de $IDEOLOGY$ n'est pas de $ORGANISATION$ sur l'organisation et de $POPULARITY$ sur la popularit椐W。\n;$IDEOLOGY$ hat keinen Organisationswert von $ORGANISATION$ und keinen Beliebtheitswert von $POPULARITY$ 。\n;;$IDEOLOGY$ no tiene $ORGANISATION$ en organizaci髇 y $POPULARITY$ en popularidad。\n;;;;;;;;;x
ALL_ORG_POP_IS_ATLEAST_TRIGGER;$IDEOLOGY$拥有至少$ORGANISATION$组织度或$POPULARITY$以上的支持率。\n;L'impact de $IDEOLOGY$ sur l'organisation est d'au moins $ORGANISATION$ ou l'impact de cette id閛logie sur la popularit?est sup閞ieur ?$POPULARITY$。\n;$IDEOLOGY$ hat einen Organisationswert von mindestens $ORGANISATION$ oder einen Beliebtheitswert von 黚er $POPULARITY$。\n;;$IDEOLOGY$ tiene una organizaci髇 de al menos $ORGANISATION$ o popularidad superior a $POPULARITY$。\n;;;;;;;;;x
IS_NOT_LAW_TRIGGER;$LAW$ 不是 $GROUP$。\n;$LAW$ n'est PAS $GROUP$.;$LAW$ ist nicht $GROUP$.;;$LAW$ NO es el $GROUP$.;;;;;;;;;x
IS_LAW_TRIGGER; $GROUP$ 是 $LAW$。\n;$GROUP$ est $LAW$.;$GROUP$ ist $LAW$.;;El $GROUP$ es $LAW$.;;;;;;;;;x
IS_IN_EXILE;是一个流亡政府。\n;est un gouvernement en exil.;ist eine Exilregierung.;;es un gobierno en el exilio.;;;;;;;;;x
IS_NOT_IN_EXILE;不是一个流亡政府。\n;n'est PAS un gouvernement en exil.;ist KEINE Exilregierung.;;NO es un gobierno en el exilio.;;;;;;;;;x
NEUTRALITY_IS_NOT_TRIGGER;中立性是 $VALUE$。\n;La neutralit?est inf閞ieure ?$VALUE$.;Neutralit鋞 liegt unter $VALUE$.;;La neutralidad es inferior a $VALUE$.;;;;;;;;;x
NEUTRALITY_IS_ATLEAST_TRIGGER;中立性至少 $VALUE$。\n;La neutralit?est au moins de $VALUE$.;Neutralit鋞 steht bei mindestens $VALUE$.;;La neutralidad es al menos $VALUE$.;;;;;;;;;x
IS_NOT_IN_FACTION_TRIGGER;不是任何阵营的成员。\n;n'est pas membre d'une faction.;Ist kein Mitglied einer Fraktion.;;No pertenece a ninguna facci髇.;;;;;;;;;x
IS_IN_FACTION_TRIGGER;是某个阵营的成员。\n;est membre d'une faction.;Ist ein Mitglied einer Fraktion.;;Pertenece a una facci髇.;;;;;;;;;x
IS_NUM_IN_FACTION_TRIGGER;是一个参与国家超过$VAL$的阵营的成员。\n;est membre d'une faction d'au moins $VAL$ membres.;Ist ein Mitglied einer Fraktion mit mindestens $VAL$ Mitgliedern.;;Es un miembro de una facci髇 de al menos $VAL$ miembros.;;;;;;;;;x
IS_BELOW_NUM_IN_FACTION_TRIGGER;是一个参与国家少于$VAL$的阵营的成员。\n;est membre d'une faction comportant moins de $VAL$ membres.;Ist ein Mitglied einer Fraktion mit weniger als $VAL$ Mitgliedern.;;Es un miembro de una facci髇 con menos de $VAL$ miembros.;;;;;;;;;x
IS_NOT_MEMBER_OF_FACTION_TRIGGER;不是 $FACTION$的成员。\n;n'est PAS membre de $FACTION$.;Ist KEIN Mitglied von $FACTION$.;;NO es miembro de $FACTION$.;;;;;;;;;x
IS_MEMBER_OF_FACTION_TRIGGER;是 $FACTION$的成员。\n;est membre de $FACTION$.;Ist ein Mitglied von $FACTION$.;;Es miembro de $FACTION$. ;;;;;;;;;x
