CANCEL_LL_PROMPT;ฤใศทถจาชศกฯ๛ธ๘งY$TARGET$ง!ตฤนคาติฎึ๚ย๐?;;;;;;;;;;X
OFFER_LEND_LEASE_DESC;งY$ACTOR$ง! ฯ๒ฮาน๚ฬแนฉนคาติฎึ๚.\n ห๛รวฝซืโฝ่าปะฉนคาตษ๚ฒ๚ฤÜมฆธ๘ฮารว.;;;;;;;;;;X
ACT_LENDLEASE_OUR_NEUTRALITY;ฮารวตฤึะมขถศฑุะ๋ตอำฺงY$LIMIT$ง!ฃฌฯึึตฮชงY$VAL$ง!;;;;;;;;;;X
ACT_LENDLEASE_THEM_ONLY_AT_WAR;ห๛รวฑุะ๋ดฆำฺีฝี๙ืดฬฌฒลฤÜป๑ตรนคาติฎึ๚;;;;;;;;;;X
ACT_LENDLEASE_ANY_GOI;งY$ACTOR$ง! บองY$RECIPIENT$ง! ฑุะ๋สวลษฯตณษิฑ;;;;;;;;;;X
SWM_GRAPH_TOTAL_VAL;ืÜผฦ: $TOT$;;;;;;;;;;X
SWM_GRAPH_TOTAL_DAMAGE_VAL;ืÜษหบฆ: $TOT$;;;;;;;;;;X
BP_FAILED_SAVE_FILE;ฑฃดๆีฝาÛผฦปฎสงฐÜ.;;;;;;;;;;X
BP_ILLEGAL_FILE_NAME;ฮฤผþร๛ฐüบฌทวทจืึท๛!;;;;;;;;;;X
SWM_OUR_PROV_IC_LOSS_DESC_1;ฑพิยถิฮาน๚น๚อมตฤบไีจิ์ณษมหงY$IC$ IC?ตฤห๐สง.;;;;;;;;;;X
SWM_OUR_PROV_IC_LOSS_DESC_2;ฝ๑ฤ๊ถิฮาน๚น๚อมตฤบไีจิ์ณษมหงY$IC$ ICง!ตฤห๐สง.;;;;;;;;;;X
SWM_OUR_PROV_IC_LOSS_DESC_3;ถิฮาน๚น๚อมตฤบไีจืÜนฒิ์ณษมหงY$IC$ ICง!ตฤห๐สง.;;;;;;;;;;X
SWM_THEIR_PROV_IC_LOSS_DESC_1;ฑพิยถิธรน๚น๚อมตฤบไีจิ์ณษมหงY$IC$ ICง!ตฤห๐สง.;;;;;;;;;;X
SWM_THEIR_PROV_IC_LOSS_DESC_2;ฝ๑ฤ๊ถิธรน๚น๚อมตฤบไีจิ์ณษมหงY$IC$ ICง!ตฤห๐สง.;;;;;;;;;;X
SWM_THEIR_PROV_IC_LOSS_DESC_3;ถิธรน๚น๚อมตฤบไีจืÜนฒิ์ณษมหงY$IC$ ICง!ตฤห๐สง.;;;;;;;;;;X
SWM_OUR_BOMBERS_IC_LOSS_DESC_1;ฑพิยฮาน๚บไีจป๚ิโสÜตฤห๐สงิผบฯงY$IC$ ICง!.;;;;;;;;;;X
SWM_OUR_BOMBERS_IC_LOSS_DESC_2;ฝ๑ฤ๊ฮาน๚บไีจป๚ิโสÜตฤห๐สงิผบฯงY$IC$ ICง!.;;;;;;;;;;X
SWM_OUR_BOMBERS_IC_LOSS_DESC_3;ฮาน๚บไีจป๚ิโสÜตฤห๐สงืÜผฦิผบฯงY$IC$ ICง!.;;;;;;;;;;X
SWM_THEIR_BOMBERS_IC_LOSS_DESC_1;ฑพิยธรน๚บไีจป๚ิโสÜตฤห๐สงิผบฯงY$IC$ ICง!.;;;;;;;;;;X
SWM_THEIR_BOMBERS_IC_LOSS_DESC_2;ฝ๑ฤ๊ธรน๚บไีจป๚ิโสÜตฤห๐สงิผบฯงY$IC$ ICง!.;;;;;;;;;;X
SWM_THEIR_BOMBERS_IC_LOSS_DESC_3;ธรน๚บไีจป๚ิโสÜตฤห๐สงืÜผฦิผบฯงY$IC$ ICง!.;;;;;;;;;;X
SWM_GRAPH_MAX_IC_VAL2;ื๎ด๓IC:$MAX$;;;;;;;;;;X
organized_partisans_title;ำฮป๗ถำ;;;;;;;;;;X
organized_partisans_name;ำฮป๗ถำ;;;;;;;;;;X
organized_partisans_desc;ำฮป๗ถำทดฟนอโน๚ศ๋วึี฿ฃฌสธึพฝซวึยิี฿ธฯณ๖ืๆน๚กฃ;;;;;;;;;;X
organized_partisans_army;$COUNTRY$ำฮป๗ถำ;;;;;;;;;;X
HAVE_CB_FROM;ำะงY$CB$ง!ภดืิงG$ACTOR$ง!;;;;;;;;;;X
HAVE_NO_CB_FROM;รปำะงY$CB$ง!ภดืิงG$ACTOR$ง!;;;;;;;;;;X
HAVE_CB_FROM_ANYONE;ำะงY$CB$ง!ภดืิงGศฮบฮศหง!;;;;;;;;;;X
HAVE_NO_CB_FROM_ANYONE;รปำะงY$CB$ง! ภดืิงGศฮบฮศหง!;;;;;;;;;;X
CA_BONUS_DETAILS_TOTAL;ป์บฯฑ๘ึึผำณษ: งG$VAL$%ง!;;;;;;;;;;X
CA_BONUS_DETAILS_BASE;ป๙ดกึต: งG$VAL$%ง!;;;;;;;;;;X
CA_BONUS_DETAILS_TECH;ภดืิฟฦผผ: งG$VAL$%ง!;;;;;;;;;;X
CA_BONUS_DETAILS_TRAIT;ภดืิฝซม์: งG$VAL$%ง!;;;;;;;;;;X
WE_STEAL_TECH_ONCE_SETUP;ตฑผไตýวิศกาปฯ๎ฟฦผผภถอผ;;;;;;;;;;X
WE_STEAL_TECH_ONCE_HEADER;$TYPE$;;;;;;;;;;X
WE_STEAL_TECH_ONCE_1;$TARGET_ADJ$ฟฦผผภถอผวิศกณษนฆ!;;;;;;;;;;X
WE_STEAL_TECH_ONCE_2;$TITLE$ฃฌฮาน๚ผไตýวิศกมห$TYPE$ภถอผฃฌธ๘ฮารวด๘ภดฯยมะำฐฯ์;;;;;;;;;;X
WE_STEAL_TECH_ONCE_3;$EFFECT$;;;;;;;;;;X
WE_STEAL_TECH_ONCE_4;*;;;;;;;;;;X
WE_STEAL_TECH_ONCE_5;*;;;;;;;;;;X
WE_STEAL_TECH_ONCE_6;*;;;;;;;;;;X
WE_STEAL_TECH_ONCE_LOG;$TYPE$ภถอผวิศกณษนฆ.;;;;;;;;;;X
WE_STEAL_TECH_ONCE_BTN1;บรตฤ;;;;;;;;;;X
WE_STEAL_TECH_ONCE_BTN2;บรตฤ;;;;;;;;;;X
WE_STEAL_TECH_ONCE_BTN3;ฯ๊ฯธ;;;;;;;;;;X
WE_STEAL_TECH_ONCE_MAP;*;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_SETUP;ตฑผไตýวิศกาปฯ๎ะยฟฦผผ;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_HEADER;$TYPE$;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_1;$TARGET_ADJ$ฟฦผผภถอผวิศกณษนฆ!;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_2;$TITLE$ฃฌฮาน๚ผไตýวิศกตฤภถอผสนฮาน๚ัะพฟ$LEVEL$ผถ$TYPE$ตฤฤÜมฆิ๖วฟฃฌธ๘ฮารวด๘ภดฯยมะำฐฯ์;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_3;$EFFECT$;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_4;*;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_5;*;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_6;*;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_LOG;อจนýวิศกฟฦผผฃฌ$TYPE$ฬแธ฿ตฝ$LEVEL$ผถ;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_BTN1;บรตฤ;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_BTN2;บรตฤ;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_BTN3;ฯ๊ฯธ;;;;;;;;;;X
WE_STEAL_TECH_REPEAT_MAP;*;;;;;;;;;;X
TECH_STOLEN_SETUP;ตฑตะน๚วิศกฮาน๚ฟฦผผฑปทขฯึ;;;;;;;;;;X
TECH_STOLEN_HEADER;$TYPE$;;;;;;;;;;X
TECH_STOLEN_1;ฮาน๚ฟฦผผภถอผฑปวิ!;;;;;;;;;;X
TECH_STOLEN_2;$TITLE$ฃฌ$RESPONSIBLE$ผไตýวิศกฮาน๚ฟฦผผ;;;;;;;;;;X
TECH_STOLEN_3;*;;;;;;;;;;X
TECH_STOLEN_4;*;;;;;;;;;;X
TECH_STOLEN_5;*;;;;;;;;;;X
TECH_STOLEN_6;*;;;;;;;;;;X
TECH_STOLEN_LOG;$TYPE$ฑปวิ.;;;;;;;;;;X
TECH_STOLEN_BTN1;บรตฤ;;;;;;;;;;X
TECH_STOLEN_BTN2;บรตฤ;;;;;;;;;;X
TECH_STOLEN_BTN3;ฯ๊ฯธ;;;;;;;;;;X
TECH_STOLEN_MAP;*;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_SETUP;ตฑฒปร๗น๚ผาวิศกฮาน๚ฟฦผผ;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_HEADER;$TYPE$;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_1;ฮาน๚ฟฦผผภถอผฑปวิ!;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_2;$TITLE$ฃฌฒปร๗น๚ผาวิศกฮาน๚ฟฦผผ;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_3;*;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_4;*;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_5;*;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_6;*;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_LOG;$TYPE$ฑปวิ.;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_BTN1;บรตฤ;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_BTN2;บรตฤ;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_BTN3;ฯ๊ฯธ;;;;;;;;;;X
TECH_STOLEN_BY_UNKNOWN_MAP;*;;;;;;;;;;X
SPYMISSION_TECH_DESC;ณขสิษ๘อธตะน๚ัะพฟป๚นนฃฌวิศกฟฦผผภถอผฃฌิญะอืฐฑธบอป๚รÜฮฤผþกฃ;;;;;;;;;;X
LOCAL_INTEL_BOOST;ฬแธ฿ งY$PROVINCE$ง!ตุว๘ตฤตýฑจหฎฦฝ;;;;;;;;;;X
SCW_SPAaid_desc;ปณืลถิน๚ร๑พüตฤวฟมาึงณึฃฌห๛รวอฌาโธ๘ำ่ฮารวพüสยิฎึ๚กฃ;;;;;;;;;;X
SCW_SPRaid_desc;ปณืลถินฒบอน๚ตฤวฟมาึงณึฃฌห๛รวอฌาโธ๘ำ่ฮารวพüสยิฎึ๚กฃ;;;;;;;;;;X
SCW_aid_ENG;ำขน๚ฬแนฉิฎึ๚;;;;;;;;;;X
SCW_aid_FRA;ทจน๚ฬแนฉิฎึ๚;;;;;;;;;;X
SCW_aid_SOV;หีมชฬแนฉิฎึ๚;;;;;;;;;;X
SCW_aid_GER;ตยน๚ฬแนฉิฎึ๚;;;;;;;;;;X
SCW_aid_ITA;าโด๓ภ๛ฬแนฉิฎึ๚;;;;;;;;;;X
FWW_SOV_title;ีฝถทพญั้;;;;;;;;;;X
FWW_SOV_desc;ถิพüนูอลตฤด๓วๅฯดหไศปฑฃึคมหน๚ผาตฤฐฒศซฃฌตซาฒำฐฯ์มหบ์พüตฤีฝถทฤÜมฆกฃีฝถทพญั้ฝซปแณษฮชื๎บรตฤภฯสฆฃฌสนฮารวตฤพüถำืดฟ๖ฮศฒฝธฤษฦกฃ;;;;;;;;;;X
Event_ok;บรตฤ;;;;;;;;;;X
Event_ex;บÜบร!;;;;;;;;;;X
SCWEVTNAME7;ฟุึฦยํตยภ๏;;;;;;;;;;X
SCWEVTDESC7;ฟุึฦสืถผสนฮารวิฺฤฺีฝึะดฆำฺำะภ๛ตุฮปกฃศปถ๘ฃฌาปตฉณวสะยูศ๋ลัพüึฎสึฃฌฮารวิฺฝำฯยภดตฤีฝี๙ึะฝซสงศฅีโะฉำลสฦกฃ;;;;;;;;;;X
SCWEVTDESC8;ฟุึฦสืถผสนฮารวิฺฤฺีฝึะดฆำฺำะภ๛ตุฮปกฃศปถ๘ฃฌาปตฉณวสะยูศ๋ตะสึฃฌฮารวิฺฝำฯยภดตฤีฝี๙ึะฝซสงศฅีโะฉำลสฦกฃ;;;;;;;;;;X
SCWEVTNAME9;ยํตยภ๏ยูฯÝ;;;;;;;;;;X
SCWEVTDESC9;หๆืลยํตยภ๏ตฤตรถ๘ธดสงฃฌฮารวสงศฅมหสืถผธ๘ำ่ฮารวตฤำลสฦ;;;;;;;;;;X
SCWEVTDESC10;หๆืลยํตยภ๏ยูศ๋ลัพüึฎสึฃฌฮารวสงศฅมหสืถผธ๘ำ่ฮารวตฤำลสฦ;;;;;;;;;;X
ITA_Aid;าโด๓ภ๛ิฎึ๚;;;;;;;;;;X
GER_Aid;ตยน๚ิฎึ๚;;;;;;;;;;X
SOV_Aid;หีมชิฎึ๚;;;;;;;;;;X
ENG_Aid;ำขน๚ิฎึ๚;;;;;;;;;;X
FRA_Aid;ทจน๚ิฎึ๚;;;;;;;;;;X
Controls_Madrid;ฟุึฦยํตยภ๏;;;;;;;;;;X
