prince_of_terror;恐怖的巨头;Prince de la terreur;Terrorf|rst;;Prmncipe del terror;;;;;;;;;x
back_stabber;幕后刺客;Fourbe;Verrdter;;Apuqalador;;;;;;;;;x
man_of_the_people;人民代表;Homme du peuple;Mann des Volkes;;Hombre del pueblo;;;;;;;;;x
efficient_sociopath;高效的反社会者;Sociopathe efficace;Effizienter Soziopath;;Socispata eficiente;;;;;;;;;x
technical_specialist;技术专家;Technicien;Technikspezialist;;Especialista ticnica;;;;;;;;;x
logistics_specialist;后勤专家;Logisticien;Logistikspezialist;;Especialista logmstica;;;;;;;;;x
political_specialist;政治专家;Politicien;Politikspezialist;;Especialista polmtica;;;;;;;;;x
dismal_enigma;阴沉的神秘客;Homme de l'ombre;D|steres Rdtsel;;Enigma tinieblas;;;;;;;;;x
industrial_specialist;工业专家;Industriel;Industriespezialist;;Especialista industria;;;;;;;;;x 
naval_intelligence_specialist;海军情报专家;Officier de renseignement naval;Marinenachrichtendienst-Spezialist;;Especialista intelig. naval;;;;;;;;;x
school_of_manoeuvre;机动作战学派;Thiorie de la man uvre;Manvverschule;;Escuela de maniobra;;;;;;;;;x
school_of_fire_support;火力支援学派;Thiorie du soutien d'artillerie;Schule der Feuerunterst|tzung;;Escuela de apoyo de fuego;;;;;;;;;x
school_of_mass_combat;人海战术学派;Thiorie du combat de masse;Schule der Massenkampfes;;Escuela combate masas;;;;;;;;;x
school_of_psychology;心理战学派;Thiorie de la psychologie;Schule der Psychologie;;Escuela psicologma;;;;;;;;;x
school_of_defence;防御战学派;Thiorie de la difense;Schule der Verteidigung;;Escuela defensa;;;;;;;;;x
elastic_defence_doctrine;弹性防御学说;Doctrine de la difense flexible;Doktrin der elastischen Verteidigung;;Doctrina defensa elastica;;;;;;;;;x
static_defence_doctrine;静态防御学说;Doctrine de la difense statique;Doktrin der statischen Verteidigung;;Doctrina defensa estatica;;;;;;;;;x
decisive_battle_doctrine;战略决战学说;Doctrine de la bataille dicisive;Entscheidungsschlacht-Doktrin;;Doctrina de la batalla decisiva;;;;;;;;;x
armoured_spearhead_doctrine;装甲先锋学说;Doctrine du fer de lance blindi;Blitzkrieg-Doktrin;;Doctrina punta ataque acoraz.;;;;;;;;;x
guns_and_butter_doctrine;军事经济并重学说;Doctrine du soutien logistique;Kanonen-und-Butter-Doktrin;;Doctrina caqones y mant.;;;;;;;;;x
open_seas_doctrine;公海学说;Doctrine de la haute mer;Offenes Meer-Doktrin;;Doctrina mares abiertos;;;;;;;;;x
decisive_naval_battle_doctrine;海军战略决战学说;Doctrine de la bataille navale dicisive;See-Entscheidungsschlacht-Doktrin;;Doctrina de batalla naval decisiva;;;;;;;;;x
power_projection_doctrine;战力投放作战学说;Doctrine de la suprimatie;Machtprojektionsdoktrin;;Doctrina proyec. poder;;;;;;;;;x
indirect_approach_doctrine;迂回接近学说;Doctrine de l'approche indirecte;Doktrin der indirekten Anndherung;;Doctrina de la aproximacisn indirecta;;;;;;;;;x
base_control_doctrine;基地控制学说;Doctrine du contrtle de base;Basiskontrolldoktrin;;Doctrina control bases;;;;;;;;;x
air_superiority_doctrine;空中优势学说;Doctrine de la domination airienne;Luft|berlegenheitsdoktrin;;Doctrina de la superioridad airea;;;;;;;;;x
naval_aviation_doctrine;海军航空兵学说;Doctrine de l'aironavale;Marineflieger-Doktrin;;Doctrina aviacisn naval;;;;;;;;;x
army_aviation_doctrine;陆军航空兵学说;Doctrine de l'aviation terrestre;Heeresflieger-Doktrin;;Doctrina aviacisn ejircito;;;;;;;;;x
carpet_bombing_doctrine;地毯式轰炸学说;Doctrine du tapis de bombes;Fldchenbombardement-Doktrin;;Doctrina del bombardeo en alfombra;;;;;;;;;x
vertical_envelopment_doctrine;垂直包围学说;Doctrine de l'encerclement vertical;Doktrin der vertikalen Umfassung;;Doctrina desembarco vertical;;;;;;;;;x
undistinguished_suit;无特征的人;Fonctionnaire anonyme;Durchschnittlicher B|rokrat;;Hombre del traje gris;;;;;;;;;x
air_superiority_proponent;空中优势支持者;Adepte de la suprimatie airienne;Luft|berlegenheitsbef|rworter;;Partidario superior. airea;;;;;;;;;x
corrupt_kleptocrat;腐败政客;Kleptocrate corrompu;Korrupter Pl|nderer;;Cleptscrata corrupto;;;;;;;;;x
crooked_kleptocrat;坑蒙拐骗的政客;Kleptocrate fourbe;Betr|gerischer Pl|nderer;;Cleptscrata retorcido;;;;;;;;;x
power_hungry_demagogue;渴望力量的煽动者;Dimagogue avide de pouvoir;Machthungriger Demagoge;;Demagogo sediento de poder;;;;;;;;;x
barking_buffoon;咆哮的小丑;Bouffon autoritaire;Keifender Hanswurst;;Payaso bocazas;;;;;;;;;x
stern_imperialist;严厉的帝国主义者;Impirialiste implacable;Ernster Imperialist;;Imperialista a ultranza;;;;;;;;;x
ruthless_powermonger;残忍的权利投机者;Assoiffi de pouvoir impitoyable;Skrupelloser Machtmensch;;Dispota implacable;;;;;;;;;x
autocratic_charmer;独裁魔术师;Charmeur autocratique;Autokratischer Charmeur;;Autscrata encantador;;;;;;;;;x
resigned_generalissimo;听天命的大元帅;Giniralissime risigni;Resignierter Generalissimus;;Generalmsimo en excedencia;;;;;;;;;x
benevolent_gentleman;仁爱的绅士;Gentleman bienveillant;Wohltdtiger Gentleman;;Caballero benevolente;;;;;;;;;x
weary_stiff_neck;疲倦的造作者;Entjti fatigui;Erschvpfter Hardliner;;Pisaverde cansino;;;;;;;;;x
insignificant_layman;无关紧要的外行;Amateur insignifiant;Unbedeutender Laie;;Ciudadanito de a pie;;;;;;;;;x
die_hard_reformer;顽固的改革家;Riformateur intransigeant;Eingefleischter Reformer;;Reformador acirrimo;;;;;;;;;x
pig_headed_isolationist;愚蠢的孤立主义者;Isolationniste tjtu;Starrkvpfiger Isolationist;;Aislacionista empecinado;;;;;;;;;x
popular_figurehead;受欢迎但有名无实的领袖;Chef de file populaire;Populdre Galionsfigur;;Adorno popular;;;;;;;;;x
silent_workhorse;沉默的实干家;Bjte de travail silencieuse;Schweigsames Arbeitspferd;;Mulo discreto;;;;;;;;;x
naive_optimist;天真的乐观主义者;Optimiste naof;Naiver Optimist;;Optimista ingenuo;;;;;;;;;x
flamboyant_tough_guy;精力过人的硬汉;Dur ` cuire extravagant;Extravaganter Grobian;;Tipo duro extravagante;;;;;;;;;x
happy_amateur;快乐的业余政治家;Amateur heureux;Frvhlicher Amateur;;Aficionado feliz;;;;;;;;;x
backroom_backstabber;密谋的暗害者;Trantre sournois;Hinterzimmerverrdter;;Apuqalador en la sombra;;;;;;;;;x
smiling_oilman;微笑的石油商;Roi du pitrole souriant;Grinsender Vlbaron;;Magnate sonriente;;;;;;;;;x
old_general;老陆军将军;Vieux giniral;Alter General;;Antiguo general;;;;;;;;;x
old_admiral;老海军上将;Vieil amiral;Alter Admiral;;Viejo almirante;;;;;;;;;x
old_air_marshal;老空军元帅;Vieux Giniral de l'armie de l'air;Alter Fliegermarschall;;Antiguo mariscal del aire;;;;;;;;;x
political_protege;政治上的受保护人;Protigi politique;Politischer Protigi;;Protegido polmtico;;;;;;;;;x
ambitious_union_boss;雄心壮志的联盟领导人;Chef syndicaliste ambitieux;Ambitionierter Gewerkschaftsboss;;Jefe sindical ambicioso;;;;;;;;;x
corporate_suit;法人代表;Costume trois pihces;Konzernler;;Encorbatado;;;;;;;;;x
research_specialist;调查专家;Chercheur;Forschungsspezialist;;Especialista en investigacisn;;;;;;;;;x
end_of_qing_dynasty;大清末年;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Government Types;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
national_socialism;国家社会主义制度;National-socialisme;Nationalsozialismus;;Nacionalsocialismo;;;;;;;;;x
fascist_republic;法西斯共和制度;Ripublique fasciste;Faschistische Republik;;Repzblica fascista;;;;;;;;;x
germanic_fascist_republic;法西斯共和制度;Ripublique fasciste;Faschistische Republik;;Repzblica fascista;;;;;;;;;x
right_wing_autocrat;右翼独裁制度;Autocratie de droite;Rechtsgerichtete Alleinherrschaft;;Autocracia de derechas;;;;;;;;;x
right_wing_republic;右翼共和制度;Ripublique de droite;Rechtsgerichtete Republik;;Repzblica de derechas;;;;;;;;;x
hungarian_right_wing_republic;右翼共和制度;Ripublique de droite;Rechtsgerichtete Republik;;Repzblica de derechas;;;;;;;;;x
absolute_monarchy;君主专制制度;Monarchie absolue;Absolute Monarchie;;Monarquma absolutista;;;;;;;;;x
imperial;帝国制;Imperial;Kaiserlich;;Imperial;;;;;;;;;x
social_conservatism;社会保守主义制度;Conservatisme social;Sozialkonservatismus;;Conservadurismo social;;;;;;;;;x
spanish_social_conservatism;社会保守主义制度;Conservatisme social;Sozialkonservatismus;;Conservadurismo social;;;;;;;;;x
market_liberalism;贸易自由主义制度;Libiralisme;Marktliberalismus;;Liberalismo de mercado;;;;;;;;;x
social_democracy;社会民主主义制度;Dimocratie sociale ;Sozialdemokratie;;Socialdemocracia;;;;;;;;;x
social_liberalism;社会自由主义制度;Libiralisme social;Sozialliberalismus;;Liberalismo social;;;;;;;;;x
left_wing_radicals;左翼激进制度;Radicalisme de gauche;Linkgerichteter Radikalismus;;Radicalismo de izquierdas;;;;;;;;;x
socialist_republic;社会主义共和制度;Ripublique socialiste;Sozialistische Republik;;Repzblica socialista;;;;;;;;;x
federal_socialist_republic;社会主义共和国联邦制度;Ripublique socialiste fidirale;Sozialistische Bundesrepublik;;Repzblica federal socialista;;;;;;;;;x 
absolute_monarchy_ruler;国王;Roi;Kvnig;;Rey;;;;;;;;;x
right_wing_republic_ruler;总统;Prisident;Prdsident;;Presidente;;;;;;;;;x
social_conservatism_ruler;首相;Premier Ministre;Premierminister;;Primer Ministro;;;;;;;;;x
germanic_fascist_republic_ruler;宰相;Chancelier;Kanzler;;Canciller;;;;;;;;;x
market_liberalism_ruler;总统;Prisident;Prdsident;;Presidente;;;;;;;;;x
socialist_republic_ruler;主席;Prisident;Vorsitzender;;Presidente;;;;;;;;;x
right_wing_autocrat_ruler;将军;Prisident;Prdsident;;Presidente;;;;;;;;;x
social_liberalism_ruler;总统;Prisident;Prdsident;;Presidente;;;;;;;;;x
social_democracy_ruler;首相;Premier Ministre;Premierminister;;Primer Ministro;;;;;;;;;x
imperial_ruler;皇帝;Empereur;Kaiser;;Emperador;;;;;;;;;x
national_socialism_ruler;元首;F|hrer;F|hrer;;F|hrer;;;;;;;;;x
fascist_republic_ruler;领袖;Duce;Duce;;Duce;;;;;;;;;x
hungarian_right_wing_republic_ruler;摄政王;Rigent;Regent;;Regente;;;;;;;;;x
left_wing_radicals_ruler;总统;Prisident;Prdsident;;Presidente;;;;;;;;;x
federal_socialist_republic_ruler;同志;Camarade;Genosse;;Camarada;;;;;;;;;x
spanish_social_conservatism_ruler;独裁者;Caudillo;Caudillo;;Caudillo;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Laws ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
civil_law;公民权利;Droit civil;B|rgerrecht;;Leyes civiles;;;;;;;;;x
conscription_law;兵役制度;Droit de la conscription;Wehrpflichtrecht;;Leyes de reclutamiento;;;;;;;;;x
economic_law;经济政策;Droit iconomique;Wirtschaftsrecht;;Leyes econsmicas;;;;;;;;;x
education_investment_law;教育体制;Droit du diveloppement de l'iducation;Bildungsinvestitionsrecht;;Leyes de inversisn en educacisn;;;;;;;;;x
industrial_policy_laws;工业政策;Droit de la politique industrielle;Industrierecht;;Leyes de polmtica industrial;;;;;;;;;x,
press_laws;新闻法案;Droit de la presse;Presserecht;;Leyes de prensa;;;;;;;;;x,
training_laws;军事训练;Droit d'entrannement;Ausbildungsrecht;;Leyes de instruccisn;;;;;;;;;x,
open_society;开放社会;Sociiti ouverte;Offene Gesellschaft;;Sociedad abierta;;;;;;;;;x,
open_society_desc;基于政治自由和人权的理念，\n以建设一个开放的，\n非威权统治社会为目标。;Aspire ` la criation d'une sociiti ouverte et non autoritaire, fondie sur la liberti politique et les droits de l'homme.;Das Ziel ist die Schaffung einer offenen, nicht-autoritdren Gesellschaft, die auf politischer Freiheit und Menschenrechten basiert.;;Apunta a la creacisn de una sociedad abierta, no autoritaria, basada en la libertad polmtica y los derechos humanos.;;;;;;;;;x
limited_restrictions;有限约束;Restrictions limities;Beschrdnkte Auflagen;;Restricciones limitadas;;;;;;;;;x,
limited_restrictions_desc;维持一个相对开放社会的理念，\n但是加以适当的约束。;Conserve l'idie d'une sociiti pluttt ouverte mais impose certaines restrictions.;Behalten Sie die Idee einer eher offenen Gesellschaft bei, machen Sie jedoch bestimmte Auflagen.;;Mantiene la idea de una sociedad mas bien abierta, pero impone ciertas restricciones.;;;;;;;;;x
legalistic_restrictions;法制约束;Restrictions ligalistes;Legalistische Beschrdnkungen;;Restricciones legales;;;;;;;;;x,
legalistic_restrictions_desc;努力建立一个以法律体系约束\n并严格控制政治行为的社会。;Cherche ` itablir une sociiti fondie sur des contraintes ligalistes et sur un contrtle strict des personnes itant autorisies ` participer ` la vie politique.;Streben Sie nach der Schaffung einer auf legalistischen Beschrdnkungen basierenden Gesellschaft, in der das Mitwirken im politischen Leben streng reglementiert ist.;;Se decanta hacia el establecimiento de una sociedad basada en restricciones legales y un rmgido control sobre quiin puede participar en la vida legal.;;;;;;;;;x,
repression;政治迫害;Ripression;Unterdr|ckung;;Represisn;;;;;;;;;x,
repression_desc;迫害任何政治或文化上反对现政权的势力，\n并且限制国民的自由。;Riprime toute opposition politique ou culturelle au rigime actuel et restreint les libertis des citoyens.;"Unterdr|cken Sie jegliche politische oder kulturelle Opposition gegen das aktuelle Regime; schrdnken Sie die Freiheiten der B|rger ein.";;Reprime cualquier oposicisn polmtica o cultural contra el Rigimen, y restringe las libertades de los ciudadanos del Estado. ;;;;;;;;;x
totalitarian_system;极权体系;Systhme totalitaire;Totalitdres System;;Sistema totalitarista;;;;;;;;;x,
totalitarian_system_desc;限制国民生活的各个方面，\n并且允许执政者完全掌控国家。;Restreint tous les aspects de la vie des citoyens et permet ` l'autoriti politique en place d'exercer un contrtle absolu sur l'Itat.;"Schrdnken Sie alle Aspekte des b|rgerlichen Lebens ein; ermvglichen Sie den aktuellen Machthabern, absolute Kontrolle |ber den Staat auszu|ben.";;Restringe todos los aspectos de las vidas de los ciudadanos, y permite a la autoridad polmtica ejercer un control absoluto sobre el Estado.;;;;;;;;;x
volunteer_army;志愿军制;Armie volontaire;Freiwilligenarmee;;Ejircito voluntario;;;;;;;;;x,
volunteer_army_desc;通过引入志愿服役概念建立军队。;Crie une armie en introduisant le concept de service militaire volontaire.;Bauen Sie die Armee durch die Einf|hrung des Konzepts des freiwilligen Militdrdiensts auf.;;Nutre el ejircito introduciendo el concepto de servicio militar voluntario.;;;;;;;;;x,
one_year_draft;一年兵役制;Incorporation d'un an;Einjdhrige Wehrpflicht;;Servicio militar anual;;;;;;;;;x,
one_year_draft_desc;通过强制义务役人员服至少一年兵役\n建立战时武装力量。;Lhve des troupes en temps de guerre en rendant le service militaire obligatoire pour au moins un an.;Erhvhen Sie die Mannstdrke der Streitkrdfte zu Kriegszeiten, indem Sie den Wehrdienst auf ein Jahr festlegen.;;En tiempos de guerra, constituye fuerzas obligando a los reclutas servir durante al menos un aqo.;;;;;;;;;x,,
two_year_draft;两年兵役制;Incorporation de deux ans;Zweijdhrige Wehrpflicht;;Servicio militar bienal;;;;;;;;;x,,
two_year_draft_desc;通过增加义务兵役时限至两年\n改进军队的规模和质量。;Amiliore la capaciti et l'itat de l'armie en augmentant la durie du service militaire ` deux ans.;Vergrv_ern und verbessern Sie die Armee durch die Anhebung des Wehrdienstes von einem auf zwei Jahre.;;Mejora el tamaqo y las condiciones del ejircito aumentando el permodo en el que los reclutas estan obligados a servir dos aqos.;;;;;;;;;x,,
three_year_draft;三年兵役制;Incorporation de trois ans;Dreijdhrige Wehrpflicht;;Servicio militar trienal;;;;;;;;;x,,
three_year_draft_desc;将义务役人员强制服役时间增加到至少三年。;Augmente la durie du service obligatoire pour les recrues ` un minimum de trois ans.;Erhvhen Sie den obligatorischen Wehrdienst auf ein Minimum von drei Jahren.;;Aumenta el permodo en el que los reclutas estan obligados a servir en el ejircito durante un mmnimo de tres aqos.;;;;;;;;;x,,
service_by_requirement;强制兵役;Service militaire sur demande;Wehrpflicht bei Bedarf;;Servicio por requerimiento;;;;;;;;;x,,
service_by_requirement_desc;军队募兵原则将完全由当前需要决定。;Les rhgles du service militaire dipendent entihrement des besoins courants.;Machen Sie die Einberufungsregeln f|r den Wehrdienst vvllig von der aktuellen Nachfrage abhdngig.;;Hace que las normas de reclutamiento para el servicio militar dependan por completo de la demanda de cada momento.;;;;;;;;;x,,
full_civilian_economy;纯民用经济;Iconomie entihrement civile;Vollstdndig zivile Wirtschaft;;Economma civil completa;;;;;;;;;x,,
full_civilian_economy_desc;以牺牲军事生产为代价，\n在经济上将集中注意力到民用产品的生产，\n我们可以获得更多的现金收入以用于进口贸易。;En concentrant notre iconomie sur la production civile, nous pouvons ginirer plus de revenu monitaire pour les importations, aux dipends de la production militaire.;Durch die Fokussierung unserer Wirtschaft auf zivile Produkte kvnnen wir auf Kosten unserer militdrischen Produktion mehr Geld f|r Importkdufe generieren.;;Al centrarse nuestra economma en la produccisn civil, podemos generar mas ingresos por importaciones al coste de la produccisn militar.;;;;;;;;;x,
basic_mobilisation;初步动员;Mobilisation de base;Grundmobilmachung;;Movilizacisn basica;;;;;;;;;x,,
basic_mobilisation_desc;通过转化部分生产力用于军事生产，\n我们限制消费品生产，\n这将削弱我们的民用经济。;En diviant une partie de notre production vers le domaine militaire, nous limitons la production de biens de consommation ce qui ralentit notre iconomie civile.;Durch teilweise Umleitung unserer Produktion auf Militdrg|ter schrdnken wir die Produktion von Konsumg|tern ein und schwdchen damit unsere Zivilwirtschaft.;;Al derivar parte de nuestra produccisn hacia el aspecto militar, restringimos la produccisn de bienes de consumo, lo que reduce la economma civil.;;;;;;;;;x
full_mobilisation;完全动员;Mobilisation totale;Volle Mobilmachung;;Movilizacisn completa;;;;;;;;;x,,
full_mobilisation_desc;通过调整经济模式为全面战时经济，\n我们提高了用于军事生产的资源，\n但在民用经济上付出显著代价。;En adaptant notre iconomie entihrement ` une iconomie de guerre, on augmente la quantiti de ressources disponibles pour la production militaire mais cela a des consiquences importantes sur l'iconomie civile.;Durch die volle Umwandlung unserer Wirtschaft in eine Kriegswirtschaft erhvhen wir die Anzahl der f|r die Militdrproduktion zur Verf|gung stehenden Ressourcen, jedoch deutlich zu Lasten unserer Zivilwirtschaft.;;Al ajustar nuestra economma a un completo esfuerzo para la guerra, aumentamos la cantidad de recursos disponibles para la produccisn militar, pero a un coste significativo para la economma civil.;;;;;;;;;x
war_economy;战时经济;Iconomie de guerre;Kriegswirtschaft;;Economma de guerra;;;;;;;;;x,,
war_economy_desc;通过调整经济模式为全面战时经济，\n我们大大提高了用于军事生产的资源，\n但在民用经济上付出严重代价。;En adaptant notre iconomie entihrement ` une iconomie de guerre, on augmente la quantiti de ressources disponibles pour la production militaire mais cela a des consiquences importantes sur l'iconomie civile.;Durch die volle Umwandlung unserer Wirtschaft in eine Kriegswirtschaft erhvhen wir die Anzahl der f|r die Militdrproduktion zur Verf|gung stehenden Ressourcen stark, schaden unserer Zivilwirtschaft dadurch jedoch erheblich.;;Al ajustar nuestra economma a un completo esfuerzo para la guerra, aumentamos notablemente la cantidad de recursos disponibles para la produccisn militar, pero a un serio coste para la economma civil.;;;;;;;;;x
total_economic_mobilisation;经济总动员;Mobilisation iconomique totale;Totale wirtschaftliche Mobilmachung;;Movilizacisn econsmica total;;;;;;;;;x,,
total_economic_mobilisation_desc;通过经济总动员我们彻底消除了消费品生产\n以实现可用于军事生产的工业规模巨大提升。;Avec une mobilisation totale des moyens iconomiques, nous divastons le secteur de la consommation afin d'augmenter la quantiti de CI disponible.;Die totale wirtschaftliche Mobilmachung hat verheerende Auswirkungen auf unseren Konsumsektor, steigert jedoch die Anzahl der verf|gbaren IS betrdchtlich.;;Con la movilizacisn econsmica total, devastamos el sector del consumo para aumentar drasticamente la cantidad de CI disponibles.;;;;;;;;;x
minimal_education_investment;最低教育投资;Investissement minimum dans l'iducation;Minimale Bildungsinvestitionen;;Inversisn mmnima en educacisn;;;;;;;;;x
minimal_education_investment_desc;在教育上仅仅保持最低投资。;Garde les investissements dans l'iducation ` un minimum.;Halten Sie die Investitionen in die Bildung auf dem Minimalwert.;;Mantiene las inversiones en educacisn en un mmnimo.;;;;;;;;;x
average_education_investment;平均教育投资;Investissement moyen dans l'iducation;Moderate Bildungsinvestitionen;;Inversisn media en educacisn;;;;;;;;;x
average_education_investment_desc;增加投入以改善教育。;Fait un peu plus d'efforts pour amiliorer l'iducation.;Unternehmen Sie mehr Anstrengungen zur Verbesserung der Bildungssituation.;;Destina mas esfuerzos a la mejora de la educacisn.;;;;;;;;;x
medium_large_education_investment;大量教育投资;Investissement dans l'iducation au-dessus de la moyenne;Moderate bis gro_e Bildungsinvestitionen;;Inversisn media-grande en educacisn;;;;;;;;;x
medium_large_education_investment_desc;增加当前投入以实现教育水平质的变化。;Augmente considirablement les efforts actuellement diployis pour amiliorer l'iducation.;Erhvhen Sie die momentan f|r die Bildung aufgewendeten Anstrengungen erheblich.;;Aumenta los esfuerzos actualmente destinados a las mejoras de la educacisn de forma sustancial.;;;;;;;;;x
big_education_investment;最高教育投资;Grand investissement dans l'iducation;Gro_e Bildungsinvestitionen;;Gran inversisn en educacisn;;;;;;;;;x
big_education_investment_desc;将教育投资提高到极限。;Augmente au maximum le budget consacri ` l'iducation.;Erhvhen Sie die Bildungsinvestitionen auf den Maximalwert.;;Aumenta la financiacisn de la educacisn al maximo.;;;;;;;;;x
consumer_product_orientation;面向消费品生产;Orientation vers les produits de consommation;Orientierung auf Konsumg|ter;;Orientacisn hacia la produccisn de consumo;;;;;;;;;x
